Time,q_x,q_y,q_z,q_w,chaser_x,chaser_y,chaser_z,U_thrust,V_thrust,W_thrust,is_thrusting
1583.596719,-0.600420,-0.124491,-0.291997,-0.733986,-6.812234,-11.763242,-6.812234,-0.115411,0.880403,0.459968,0.000000
1584.316863,-0.601073,-0.121643,-0.296427,-0.732151,-6.816629,-11.753053,-6.816629,-0.115057,0.880288,0.460276,0.000000
1585.037007,-0.601712,-0.118792,-0.300845,-0.730290,-6.821021,-11.742858,-6.821021,-0.114702,0.880174,0.460584,0.000000
1585.757151,-0.602338,-0.115936,-0.305252,-0.728402,-6.825408,-11.732656,-6.825408,-0.114347,0.880059,0.460891,0.000000
1586.477295,-0.602950,-0.113078,-0.309647,-0.726487,-6.829792,-11.722447,-6.829792,-0.113992,0.879944,0.461199,0.000000
1587.197439,-0.603548,-0.110216,-0.314030,-0.724546,-6.834172,-11.712232,-6.834172,-0.113636,0.879829,0.461506,0.000000
1587.917584,-0.604133,-0.107351,-0.318401,-0.722579,-6.838548,-11.702010,-6.838548,-0.113280,0.879714,0.461813,0.000000
1588.637728,-0.604704,-0.104483,-0.322759,-0.720585,-6.842920,-11.691782,-6.842920,-0.112924,0.879599,0.462120,0.000000
1589.357872,-0.605262,-0.101612,-0.327106,-0.718565,-6.847289,-11.681547,-6.847289,-0.112568,0.879483,0.462426,0.000000
1590.078016,-0.605805,-0.098738,-0.331440,-0.716518,-6.851654,-11.671305,-6.851654,-0.112211,0.879367,0.462733,0.000000
1590.798160,-0.606335,-0.095861,-0.335761,-0.714446,-6.856014,-11.661058,-6.856014,-0.111855,0.879252,0.463039,0.000000
1591.518304,-0.606852,-0.092980,-0.340069,-0.712348,-6.860371,-11.650803,-6.860371,-0.111498,0.879136,0.463345,0.000000
1592.238448,-0.607354,-0.090097,-0.344364,-0.710223,-6.864725,-11.640542,-6.864725,-0.111140,0.879020,0.463651,0.000000
1592.958592,-0.607843,-0.087212,-0.348646,-0.708073,-6.869074,-11.630275,-6.869074,-0.110783,0.878903,0.463957,0.000000
1593.678736,-0.608318,-0.084323,-0.352915,-0.705897,-6.873419,-11.620001,-6.873419,-0.110425,0.878787,0.464263,0.000000
1594.398880,-0.608779,-0.081432,-0.357170,-0.703695,-6.877761,-11.609721,-6.877761,-0.110067,0.878670,0.464568,0.000000
1595.119024,-0.609227,-0.078539,-0.361411,-0.701467,-6.882099,-11.599434,-6.882099,-0.109709,0.878554,0.464874,0.000000
1595.839168,-0.609660,-0.075642,-0.365639,-0.699214,-6.886433,-11.589140,-6.886433,-0.109350,0.878437,0.465179,0.000000
1596.559312,-0.610080,-0.072744,-0.369853,-0.696936,-6.890763,-11.578840,-6.890763,-0.108992,0.878320,0.465484,0.000000
1597.279456,-0.610486,-0.069843,-0.374053,-0.694632,-6.895089,-11.568534,-6.895089,-0.108633,0.878202,0.465789,0.000000
1597.999600,-0.610878,-0.066940,-0.378238,-0.692303,-6.899412,-11.558221,-6.899412,-0.108273,0.878085,0.466094,0.000000
1598.719744,-0.611256,-0.064034,-0.382409,-0.689948,-6.903730,-11.547902,-6.903730,-0.107914,0.877968,0.466399,0.000000
1599.439888,-0.611621,-0.061127,-0.386566,-0.687569,-6.908045,-11.537576,-6.908045,-0.107554,0.877850,0.466703,0.000000
1600.160032,-0.611971,-0.058217,-0.390707,-0.685164,-6.912356,-11.527244,-6.912356,-0.107194,0.877732,0.467008,0.000000
1600.880176,-0.612308,-0.055305,-0.394834,-0.682735,-6.916663,-11.516905,-6.916663,-0.106834,0.877614,0.467312,0.000000
1601.600320,-0.612630,-0.052391,-0.398946,-0.680280,-6.920966,-11.506560,-6.920966,-0.106473,0.877496,0.467616,0.000000
1602.320464,-0.612939,-0.049476,-0.403043,-0.677801,-6.925265,-11.496209,-6.925265,-0.106112,0.877377,0.467920,0.000000
1603.040608,-0.613234,-0.046558,-0.407124,-0.675297,-6.929560,-11.485851,-6.929560,-0.105751,0.877259,0.468224,0.000000
1603.760752,-0.613515,-0.043639,-0.411190,-0.672769,-6.933852,-11.475487,-6.933852,-0.105390,0.877140,0.468528,0.000000
1604.480896,-0.613782,-0.040718,-0.415241,-0.670216,-6.938139,-11.465116,-6.938139,-0.105029,0.877021,0.468832,0.000000
1605.201040,-0.614034,-0.037795,-0.419275,-0.667639,-6.942423,-11.454739,-6.942423,-0.104667,0.876902,0.469135,0.000000
1605.921184,-0.614273,-0.034871,-0.423294,-0.665037,-6.946703,-11.444355,-6.946703,-0.104305,0.876783,0.469439,0.000000
1606.641328,-0.614498,-0.031945,-0.427297,-0.662412,-6.950979,-11.433965,-6.950979,-0.103942,0.876663,0.469742,0.000000
1607.361472,-0.614709,-0.029018,-0.431283,-0.659762,-6.955251,-11.423569,-6.955251,-0.103580,0.876544,0.470045,0.000000
1608.081616,-0.614906,-0.026090,-0.435253,-0.657088,-6.959519,-11.413166,-6.959519,-0.103217,0.876424,0.470348,0.000000
1608.801760,-0.615089,-0.023160,-0.439207,-0.654390,-6.963784,-11.402757,-6.963784,-0.102854,0.876304,0.470651,0.000000
1609.521904,-0.615257,-0.020229,-0.443144,-0.651669,-6.968044,-11.392342,-6.968044,-0.102490,0.876184,0.470954,0.000000
1610.242048,-0.615412,-0.017297,-0.447064,-0.648924,-6.972301,-11.381920,-6.972301,-0.102127,0.876064,0.471256,0.000000
1610.962192,-0.615553,-0.014364,-0.450968,-0.646155,-6.976553,-11.371492,-6.976553,-0.101763,0.875943,0.471559,0.000000
1611.682336,-0.615679,-0.011430,-0.454854,-0.643363,-6.980802,-11.361057,-6.980802,-0.101399,0.875823,0.471861,0.000000
1612.402480,-0.615792,-0.008494,-0.458723,-0.640548,-6.985047,-11.350616,-6.985047,-0.101034,0.875702,0.472163,0.000000
1613.122625,-0.615890,-0.005558,-0.462575,-0.637709,-6.989288,-11.340169,-6.989288,-0.100669,0.875582,0.472464,0.000000
1613.842769,-0.615974,-0.002621,-0.466410,-0.634847,-6.993525,-11.329715,-6.993525,-0.100304,0.875461,0.472766,0.000000
1614.562913,-0.616045,0.000316,-0.470227,-0.631962,-6.997758,-11.319256,-6.997758,-0.099939,0.875340,0.473067,0.000000
1615.283057,-0.616101,0.003255,-0.474026,-0.629054,-7.001987,-11.308789,-7.001987,-0.099573,0.875219,0.473368,0.000000
1616.003201,-0.616143,0.006194,-0.477807,-0.626123,-7.006212,-11.298317,-7.006212,-0.099208,0.875098,0.473669,0.000000
1616.723345,-0.616170,0.009133,-0.481570,-0.623170,-7.010434,-11.287838,-7.010434,-0.098841,0.874976,0.473969,0.000000
1617.443489,-0.616184,0.012073,-0.485315,-0.620194,-7.014651,-11.277353,-7.014651,-0.098475,0.874855,0.474270,0.000000
1618.163633,-0.616184,0.015013,-0.489042,-0.617195,-7.018865,-11.266861,-7.018865,-0.098108,0.874733,0.474570,0.000000
1618.883777,-0.616169,0.017954,-0.492751,-0.614174,-7.023074,-11.256363,-7.023074,-0.097741,0.874611,0.474870,0.000000
1619.603921,-0.616140,0.020895,-0.496440,-0.611131,-7.027280,-11.245859,-7.027280,-0.097374,0.874490,0.475170,0.000000
1620.324065,-0.616097,0.023836,-0.500112,-0.608066,-7.031482,-11.235349,-7.031482,-0.097006,0.874368,0.475469,0.000000
1621.044209,-0.616040,0.026777,-0.503764,-0.604979,-7.035679,-11.224832,-7.035679,-0.096639,0.874245,0.475769,0.000000
1621.764353,-0.615969,0.029719,-0.507397,-0.601869,-7.039873,-11.214309,-7.039873,-0.096270,0.874123,0.476068,0.000000
1622.484497,-0.615884,0.032660,-0.511012,-0.598738,-7.044063,-11.203780,-7.044063,-0.095902,0.874001,0.476367,0.000000
1623.204641,-0.615785,0.035602,-0.514607,-0.595585,-7.048249,-11.193245,-7.048249,-0.095533,0.873878,0.476666,0.000000
1623.924785,-0.615671,0.038543,-0.518182,-0.592411,-7.052431,-11.182703,-7.052431,-0.095164,0.873755,0.476965,0.000000
1624.644929,-0.615544,0.041484,-0.521739,-0.589215,-7.056609,-11.172155,-7.056609,-0.094795,0.873633,0.477263,0.000000
1625.365073,-0.615402,0.044424,-0.525275,-0.585997,-7.060784,-11.161601,-7.060784,-0.094425,0.873510,0.477561,0.000000
1626.085217,-0.615246,0.047365,-0.528792,-0.582759,-7.064954,-11.151040,-7.064954,-0.094055,0.873386,0.477860,0.000000
1626.805361,-0.615076,0.050305,-0.532289,-0.579499,-7.069120,-11.140474,-7.069120,-0.093685,0.873263,0.478157,0.000000
1627.525505,-0.614892,0.053244,-0.535766,-0.576219,-7.073283,-11.129901,-7.073283,-0.093315,0.873140,0.478455,0.000000
1628.245649,-0.614693,0.056183,-0.539223,-0.572917,-7.077441,-11.119322,-7.077441,-0.092944,0.873016,0.478753,0.000000
1628.965793,-0.614481,0.059121,-0.542659,-0.569595,-7.081595,-11.108736,-7.081595,-0.092573,0.872893,0.479050,0.000000
1629.685937,-0.614254,0.062059,-0.546076,-0.566252,-7.085746,-11.098145,-7.085746,-0.092201,0.872769,0.479347,0.000000
1630.406081,-0.614014,0.064996,-0.549471,-0.562889,-7.089892,-11.087547,-7.089892,-0.091830,0.872645,0.479644,0.000000
1631.126225,-0.613759,0.067932,-0.552846,-0.559505,-7.094035,-11.076943,-7.094035,-0.091458,0.872521,0.479941,0.000000
1631.846369,-0.613490,0.070867,-0.556201,-0.556101,-7.098174,-11.066333,-7.098174,-0.091085,0.872396,0.480238,0.000000
1632.566513,-0.613207,0.073801,-0.559534,-0.552677,-7.102308,-11.055717,-7.102308,-0.090713,0.872272,0.480534,0.000000
1633.286657,-0.612910,0.076734,-0.562847,-0.549233,-7.106439,-11.045094,-7.106439,-0.090340,0.872147,0.480830,0.000000
1634.006801,-0.612598,0.079667,-0.566138,-0.545769,-7.110566,-11.034466,-7.110566,-0.089967,0.872023,0.481126,0.000000
1634.726945,-0.612273,0.082598,-0.569408,-0.542286,-7.114688,-11.023831,-7.114688,-0.089593,0.871898,0.481422,0.000000
1635.447089,-0.611934,0.085527,-0.572657,-0.538783,-7.118807,-11.013190,-7.118807,-0.089220,0.871773,0.481718,0.000000
1636.167233,-0.611580,0.088456,-0.575884,-0.535260,-7.122922,-11.002543,-7.122922,-0.088845,0.871647,0.482014,0.000000
1636.887377,-0.611212,0.091383,-0.579090,-0.531718,-7.127032,-10.991889,-7.127032,-0.088471,0.871522,0.482309,0.000000
1637.607522,-0.610830,0.094308,-0.582274,-0.528157,-7.131139,-10.981230,-7.131139,-0.088096,0.871396,0.482605,0.000000
1638.327666,-0.610434,0.097232,-0.585436,-0.524576,-7.135242,-10.970564,-7.135242,-0.087721,0.871271,0.482900,0.000000
1639.047810,-0.610025,0.100155,-0.588576,-0.520977,-7.139341,-10.959893,-7.139341,-0.087346,0.871145,0.483195,0.000000
1639.767954,-0.609600,0.103076,-0.591695,-0.517359,-7.143436,-10.949215,-7.143436,-0.086970,0.871019,0.483490,0.000000
1640.488098,-0.609162,0.105995,-0.594791,-0.513722,-7.147527,-10.938531,-7.147527,-0.086595,0.870893,0.483784,0.000000
1641.208242,-0.608710,0.108912,-0.597865,-0.510067,-7.151613,-10.927841,-7.151613,-0.086218,0.870766,0.484079,0.000000
1641.928386,-0.608244,0.111828,-0.600916,-0.506393,-7.155696,-10.917145,-7.155696,-0.085842,0.870640,0.484373,0.000000
1642.648530,-0.607763,0.114742,-0.603945,-0.502701,-7.159775,-10.906442,-7.159775,-0.085465,0.870513,0.484667,0.000000
1643.368674,-0.607269,0.117653,-0.606952,-0.498991,-7.163850,-10.895734,-7.163850,-0.085088,0.870386,0.484961,0.000000
1644.088818,-0.606761,0.120563,-0.609935,-0.495263,-7.167921,-10.885019,-7.167921,-0.084710,0.870260,0.485255,0.000000
1644.808962,-0.606238,0.123470,-0.612896,-0.491517,-7.171988,-10.874299,-7.171988,-0.084332,0.870132,0.485549,0.000000
1645.529106,-0.605702,0.126376,-0.615834,-0.487753,-7.176050,-10.863572,-7.176050,-0.083954,0.870005,0.485842,0.000000
1646.249250,-0.605151,0.129279,-0.618749,-0.483972,-7.180109,-10.852840,-7.180109,-0.083576,0.869878,0.486135,0.000000
1646.969394,-0.604586,0.132179,-0.621641,-0.480173,-7.184164,-10.842101,-7.184164,-0.083197,0.869750,0.486428,0.000000
1647.689538,-0.604008,0.135078,-0.624510,-0.476357,-7.188215,-10.831356,-7.188215,-0.082818,0.869623,0.486721,0.000000
1648.409682,-0.603415,0.137973,-0.627355,-0.472524,-7.192262,-10.820605,-7.192262,-0.082439,0.869495,0.487014,0.000000
1649.129826,-0.602809,0.140867,-0.630177,-0.468674,-7.196304,-10.809848,-7.196304,-0.082059,0.869367,0.487306,0.000000
1649.849970,-0.602188,0.143757,-0.632975,-0.464807,-7.200343,-10.799085,-7.200343,-0.081679,0.869239,0.487598,0.000000
1650.570114,-0.601553,0.146645,-0.635750,-0.460923,-7.204378,-10.788316,-7.204378,-0.081298,0.869111,0.487890,0.000000
1651.290258,-0.600905,0.149531,-0.638501,-0.457023,-7.208408,-10.777541,-7.208408,-0.080917,0.868983,0.488181,0.000000
1652.010402,-0.600242,0.152413,-0.641229,-0.453106,-7.212435,-10.766760,-7.212435,-0.080536,0.868855,0.488472,0.000000
1652.730546,-0.599566,0.155293,-0.643932,-0.449173,-7.216458,-10.755973,-7.216458,-0.080155,0.868726,0.488763,0.000000
1653.450690,-0.598876,0.158169,-0.646611,-0.445224,-7.220476,-10.745180,-7.220476,-0.079773,0.868598,0.489054,0.000000
1654.170834,-0.598171,0.161043,-0.649267,-0.441259,-7.224491,-10.734381,-7.224491,-0.079391,0.868469,0.489345,0.000000
1654.890978,-0.597453,0.163913,-0.651898,-0.437278,-7.228501,-10.723576,-7.228501,-0.079008,0.868341,0.489635,0.000000
1655.611122,-0.596721,0.166781,-0.654504,-0.433281,-7.232508,-10.712765,-7.232508,-0.078626,0.868212,0.489925,0.000000
1656.331266,-0.595975,0.169645,-0.657086,-0.429269,-7.236510,-10.701948,-7.236510,-0.078242,0.868083,0.490215,0.000000
1657.051410,-0.595215,0.172506,-0.659644,-0.425241,-7.240509,-10.691125,-7.240509,-0.077859,0.867953,0.490505,0.000000
1657.771554,-0.594442,0.175363,-0.662177,-0.421198,-7.244503,-10.680296,-7.244503,-0.077475,0.867824,0.490794,0.000000
1658.491698,-0.593654,0.178217,-0.664686,-0.417140,-7.248493,-10.669461,-7.248493,-0.077091,0.867695,0.491083,0.000000
1659.211842,-0.592853,0.181068,-0.667170,-0.413067,-7.252479,-10.658620,-7.252479,-0.076706,0.867565,0.491372,0.000000
1659.931986,-0.592038,0.183915,-0.669629,-0.408979,-7.256462,-10.647773,-7.256462,-0.076321,0.867435,0.491661,0.000000
1660.652130,-0.591209,0.186758,-0.672062,-0.404877,-7.260440,-10.636920,-7.260440,-0.075936,0.867306,0.491950,0.000000
1661.372274,-0.590366,0.189598,-0.674471,-0.400760,-7.264414,-10.626061,-7.264414,-0.075551,0.867176,0.492238,0.000000
1662.092418,-0.589510,0.192434,-0.676855,-0.396629,-7.268384,-10.615196,-7.268384,-0.075165,0.867046,0.492526,0.000000
1662.812563,-0.588640,0.195266,-0.679214,-0.392483,-7.272350,-10.604326,-7.272350,-0.074778,0.866916,0.492814,0.000000
1663.532707,-0.587756,0.198095,-0.681547,-0.388324,-7.276312,-10.593449,-7.276312,-0.074392,0.866785,0.493102,0.000000
1664.252851,-0.586859,0.200919,-0.683855,-0.384150,-7.280269,-10.582566,-7.280269,-0.074005,0.866655,0.493389,0.000000
1664.972995,-0.585947,0.203739,-0.686137,-0.379963,-7.284223,-10.571678,-7.284223,-0.073618,0.866524,0.493676,0.000000
1665.693139,-0.585023,0.206556,-0.688394,-0.375762,-7.288173,-10.560784,-7.288173,-0.073230,0.866393,0.493963,0.000000
1666.413283,-0.584084,0.209368,-0.690625,-0.371548,-7.292118,-10.549883,-7.292118,-0.072842,0.866263,0.494250,0.000000
1667.133427,-0.583132,0.212176,-0.692830,-0.367321,-7.296060,-10.538977,-7.296060,-0.072453,0.866132,0.494537,0.000000
1667.853571,-0.582167,0.214979,-0.695010,-0.363080,-7.299997,-10.528065,-7.299997,-0.072065,0.866000,0.494823,0.000000
1668.573715,-0.581187,0.217778,-0.697164,-0.358827,-7.303931,-10.517147,-7.303931,-0.071676,0.865869,0.495109,0.000000
1669.293859,-0.580195,0.220573,-0.699291,-0.354560,-7.307860,-10.506223,-7.307860,-0.071286,0.865738,0.495396,0.000000
1670.014003,-0.579188,0.223364,-0.701393,-0.350282,-7.311785,-10.495294,-7.311785,-0.070896,0.865606,0.495681,0.000000
1670.734147,-0.578168,0.226149,-0.703469,-0.345990,-7.315706,-10.484358,-7.315706,-0.070506,0.865474,0.495967,0.000000
1671.454291,-0.577135,0.228931,-0.705518,-0.341686,-7.319623,-10.473417,-7.319623,-0.070115,0.865342,0.496252,0.000000
1672.174435,-0.576088,0.231707,-0.707542,-0.337370,-7.323536,-10.462470,-7.323536,-0.069725,0.865210,0.496538,0.000000
1672.894579,-0.575028,0.234479,-0.709539,-0.333043,-7.327445,-10.451516,-7.327445,-0.069333,0.865078,0.496823,0.000000
1673.614723,-0.573954,0.237246,-0.711509,-0.328703,-7.331350,-10.440557,-7.331350,-0.068942,0.864946,0.497108,0.000000
1674.334867,-0.572867,0.240008,-0.713453,-0.324351,-7.335250,-10.429593,-7.335250,-0.068550,0.864813,0.497392,0.000000
1675.055011,-0.571767,0.242765,-0.715371,-0.319988,-7.339147,-10.418622,-7.339147,-0.068157,0.864681,0.497677,0.000000
1675.775155,-0.570653,0.245517,-0.717262,-0.315614,-7.343039,-10.407646,-7.343039,-0.067765,0.864548,0.497961,0.000000
1676.495299,-0.569526,0.248264,-0.719126,-0.311228,-7.346928,-10.396663,-7.346928,-0.067371,0.864415,0.498245,0.000000
1677.215443,-0.568385,0.251006,-0.720964,-0.306832,-7.350812,-10.385675,-7.350812,-0.066978,0.864282,0.498529,0.000000
1677.935587,-0.567231,0.253743,-0.722774,-0.302424,-7.354692,-10.374681,-7.354692,-0.066584,0.864148,0.498813,0.000000
1678.655731,-0.566064,0.256475,-0.724558,-0.298006,-7.358568,-10.363682,-7.358568,-0.066190,0.864015,0.499096,0.000000
1679.375875,-0.564884,0.259201,-0.726315,-0.293577,-7.362440,-10.352676,-7.362440,-0.065795,0.863882,0.499379,0.000000
1680.096019,-0.563690,0.261921,-0.728045,-0.289138,-7.366308,-10.341665,-7.366308,-0.065400,0.863748,0.499662,0.000000
1680.816163,-0.562483,0.264637,-0.729748,-0.284689,-7.370171,-10.330648,-7.370171,-0.065005,0.863614,0.499945,0.000000
1681.536307,-0.561263,0.267346,-0.731424,-0.280230,-7.374031,-10.319625,-7.374031,-0.064609,0.863480,0.500228,0.000000
1682.256451,-0.560030,0.270050,-0.733073,-0.275760,-7.377886,-10.308597,-7.377886,-0.064213,0.863346,0.500510,0.000000
1682.976595,-0.558784,0.272749,-0.734694,-0.271281,-7.381738,-10.297562,-7.381738,-0.063817,0.863212,0.500792,0.000000
1683.696739,-0.557524,0.275441,-0.736288,-0.266793,-7.385585,-10.286522,-7.385585,-0.063420,0.863078,0.501074,0.000000
1684.416883,-0.556251,0.278128,-0.737855,-0.262295,-7.389428,-10.275476,-7.389428,-0.063022,0.862943,0.501355,0.000000
1685.137027,-0.554966,0.280809,-0.739395,-0.257787,-7.393267,-10.264425,-7.393267,-0.062625,0.862809,0.501636,0.000000
1685.857171,-0.553667,0.283484,-0.740907,-0.253271,-7.397102,-10.253368,-7.397102,-0.062227,0.862674,0.501917,0.000000
1686.577315,-0.552355,0.286153,-0.742392,-0.248746,-7.400932,-10.242304,-7.400932,-0.061828,0.862540,0.502198,0.000000
1687.297459,-0.551031,0.288816,-0.743849,-0.244212,-7.404759,-10.231236,-7.404759,-0.061429,0.862405,0.502478,0.000000
1688.017604,-0.549693,0.291473,-0.745278,-0.239670,-7.408581,-10.220161,-7.408581,-0.061030,0.862270,0.502758,0.000000
1688.737748,-0.548342,0.294124,-0.746680,-0.235119,-7.412399,-10.209081,-7.412399,-0.060630,0.862135,0.503038,0.000000
1689.457892,-0.546979,0.296768,-0.748054,-0.230560,-7.416214,-10.197995,-7.416214,-0.060230,0.862000,0.503317,0.000000
1690.178036,-0.545602,0.299407,-0.749401,-0.225992,-7.420024,-10.186904,-7.420024,-0.059829,0.861865,0.503596,0.000000
1690.898180,-0.544213,0.302038,-0.750719,-0.221417,-7.423829,-10.175806,-7.423829,-0.059429,0.861730,0.503875,0.000000
1691.618324,-0.542811,0.304664,-0.752010,-0.216834,-7.427631,-10.164703,-7.427631,-0.059027,0.861594,0.504154,0.000000
1692.338468,-0.541396,0.307282,-0.753273,-0.212244,-7.431428,-10.153595,-7.431428,-0.058625,0.861459,0.504432,0.000000
1693.058612,-0.539969,0.309895,-0.754508,-0.207646,-7.435222,-10.142480,-7.435222,-0.058223,0.861323,0.504710,0.000000
1693.778756,-0.538528,0.312500,-0.755715,-0.203041,-7.439011,-10.131360,-7.439011,-0.057821,0.861187,0.504988,0.000000
1694.498900,-0.537075,0.315099,-0.756894,-0.198429,-7.442796,-10.120235,-7.442796,-0.057418,0.861052,0.505266,0.000000
1695.219044,-0.535610,0.317691,-0.758045,-0.193810,-7.446577,-10.109103,-7.446577,-0.057014,0.860916,0.505543,0.000000
1695.939188,-0.534131,0.320277,-0.759168,-0.189185,-7.450354,-10.097966,-7.450354,-0.056610,0.860780,0.505820,0.000000
1696.659332,-0.532640,0.322855,-0.760262,-0.184553,-7.454126,-10.086824,-7.454126,-0.056206,0.860643,0.506097,0.000000
1697.379476,-0.531137,0.325427,-0.761329,-0.179914,-7.457895,-10.075675,-7.457895,-0.055802,0.860507,0.506373,0.000000
1698.099620,-0.529621,0.327991,-0.762367,-0.175270,-7.461659,-10.064521,-7.461659,-0.055397,0.860371,0.506649,0.000000
1698.819764,-0.528093,0.330549,-0.763377,-0.170619,-7.465419,-10.053362,-7.465419,-0.054991,0.860234,0.506925,0.000000
1699.539908,-0.526552,0.333099,-0.764359,-0.165962,-7.469175,-10.042197,-7.469175,-0.054585,0.860097,0.507201,0.000000
1700.260052,-0.524998,0.335643,-0.765312,-0.161300,-7.472926,-10.031026,-7.472926,-0.054179,0.859960,0.507477,0.000000
1700.980196,-0.523433,0.338179,-0.766237,-0.156633,-7.476674,-10.019850,-7.476674,-0.053772,0.859824,0.507752,0.000000
1701.700340,-0.521855,0.340708,-0.767134,-0.151960,-7.480417,-10.008668,-7.480417,-0.053365,0.859686,0.508027,0.000000
1702.420484,-0.520264,0.343229,-0.768002,-0.147281,-7.484156,-9.997480,-7.484156,-0.052957,0.859549,0.508302,0.000000
1703.140628,-0.518662,0.345743,-0.768842,-0.142598,-7.487891,-9.986287,-7.487891,-0.052549,0.859412,0.508576,0.000000
1703.860772,-0.517047,0.348249,-0.769653,-0.137910,-7.491622,-9.975088,-7.491622,-0.052141,0.859274,0.508851,0.000000
1704.580916,-0.515420,0.350748,-0.770436,-0.133218,-7.495349,-9.963884,-7.495349,-0.051732,0.859137,0.509125,0.000000
1705.301060,-0.513780,0.353240,-0.771190,-0.128521,-7.499071,-9.952674,-7.499071,-0.051323,0.858999,0.509399,0.000000
1706.021204,-0.512129,0.355724,-0.771916,-0.123819,-7.502789,-9.941459,-7.502789,-0.050913,0.858861,0.509672,0.000000
1706.741348,-0.510465,0.358200,-0.772613,-0.119114,-7.506503,-9.930238,-7.506503,-0.050503,0.858723,0.509946,0.000000
1707.461492,-0.508790,0.360668,-0.773281,-0.114404,-7.510213,-9.919011,-7.510213,-0.050093,0.858584,0.510219,0.000000
1708.181636,-0.507102,0.363128,-0.773921,-0.109691,-7.513919,-9.907779,-7.513919,-0.049682,0.858446,0.510492,0.000000
1708.901780,-0.505402,0.365581,-0.774532,-0.104974,-7.517620,-9.896542,-7.517620,-0.049270,0.858307,0.510765,0.000000
1709.621924,-0.503691,0.368025,-0.775114,-0.100254,-7.521318,-9.885298,-7.521318,-0.048858,0.858169,0.511038,0.000000
1710.342068,-0.501967,0.370462,-0.775668,-0.095530,-7.525011,-9.874050,-7.525011,-0.048446,0.858030,0.511310,0.000000
1711.062212,-0.500232,0.372891,-0.776193,-0.090804,-7.528699,-9.862796,-7.528699,-0.048034,0.857891,0.511582,0.000000
1711.782356,-0.498485,0.375311,-0.776689,-0.086074,-7.532384,-9.851536,-7.532384,-0.047620,0.857752,0.511854,0.000000
1712.502501,-0.496725,0.377723,-0.777157,-0.081342,-7.536065,-9.840271,-7.536065,-0.047207,0.857612,0.512126,0.000000
1713.222645,-0.494955,0.380127,-0.777595,-0.076607,-7.539741,-9.829000,-7.539741,-0.046793,0.857473,0.512397,0.000000
1713.942789,-0.493172,0.382523,-0.778005,-0.071870,-7.543413,-9.817724,-7.543413,-0.046378,0.857333,0.512669,0.000000
1714.662933,-0.491378,0.384910,-0.778387,-0.067131,-7.547080,-9.806442,-7.547080,-0.045964,0.857193,0.512940,0.000000
1715.383077,-0.489572,0.387289,-0.778739,-0.062389,-7.550744,-9.795155,-7.550744,-0.045548,0.857053,0.513210,0.000000
1716.103221,-0.487754,0.389659,-0.779063,-0.057646,-7.554403,-9.783862,-7.554403,-0.045133,0.856913,0.513481,0.000000
1716.823365,-0.485925,0.392021,-0.779357,-0.052901,-7.558058,-9.772564,-7.558058,-0.044716,0.856773,0.513751,0.000000
1717.543509,-0.484084,0.394374,-0.779623,-0.048154,-7.561709,-9.761261,-7.561709,-0.044300,0.856633,0.514021,0.000000
1718.263653,-0.482232,0.396719,-0.779860,-0.043407,-7.565356,-9.749951,-7.565356,-0.043883,0.856492,0.514291,0.000000
1718.983797,-0.480368,0.399055,-0.780069,-0.038658,-7.568998,-9.738637,-7.568998,-0.043465,0.856352,0.514560,0.000000
1719.703941,-0.478493,0.401382,-0.780248,-0.033908,-7.572637,-9.727317,-7.572637,-0.043047,0.856211,0.514829,0.000000
1720.424085,-0.476607,0.403700,-0.780399,-0.029157,-7.576271,-9.715992,-7.576271,-0.042629,0.856070,0.515098,0.000000
1721.144229,-0.474709,0.406010,-0.780520,-0.024405,-7.579900,-9.704661,-7.579900,-0.042210,0.855930,0.515367,0.000000
1721.864373,-0.472800,0.408310,-0.780613,-0.019654,-7.583526,-9.693325,-7.583526,-0.041790,0.855789,0.515635,0.000000
1722.584517,-0.470879,0.410601,-0.780677,-0.014901,-7.587147,-9.681983,-7.587147,-0.041370,0.855647,0.515903,0.000000
1723.304661,-0.468948,0.412884,-0.780712,-0.010149,-7.590764,-9.670636,-7.590764,-0.040950,0.855506,0.516171,0.000000
1724.024805,-0.467005,0.415157,-0.780719,-0.005397,-7.594377,-9.659284,-7.594377,-0.040529,0.855365,0.516438,0.000000
1724.744949,-0.465051,0.417421,-0.780696,-0.000645,-7.597985,-9.647926,-7.597985,-0.040108,0.855224,0.516705,0.000000
1725.465093,-0.463086,0.419676,-0.780645,0.004107,-7.601590,-9.636563,-7.601590,-0.039686,0.855082,0.516971,0.000000
1726.185237,-0.461110,0.421921,-0.780565,0.008858,-7.605190,-9.625194,-7.605190,-0.039263,0.854941,0.517237,0.000000
1726.905381,-0.459123,0.424158,-0.780456,0.013608,-7.608785,-9.613820,-7.608785,-0.038841,0.854799,0.517503,0.000000
1727.625525,-0.457125,0.426384,-0.780318,0.018357,-7.612377,-9.602441,-7.612377,-0.038417,0.854658,0.517768,0.000000
1728.345669,-0.455116,0.428602,-0.780152,0.023106,-7.615964,-9.591056,-7.615964,-0.037993,0.854516,0.518034,0.000000
1729.065813,-0.453096,0.430810,-0.779956,0.027853,-7.619547,-9.579666,-7.619547,-0.037569,0.854374,0.518298,0.000000
1729.785957,-0.451065,0.433008,-0.779732,0.032598,-7.623126,-9.568270,-7.623126,-0.037144,0.854232,0.518563,0.000000
