Altitude,Heat Capacity Ratio,Sound Speed
m,-,m/s
38960,1.4,315.3620665
38970,1.4,315.3796898
38980,1.4,315.3973122
38990,1.4,315.4149334
39000,1.4,315.4325537
39010,1.4,315.4501729
39020,1.4,315.4677911
39030,1.4,315.4854082
39040,1.4,315.5030243
39050,1.4,315.5206393
39060,1.4,315.5382533
39070,1.4,315.5558663
39080,1.4,315.5734782
39090,1.4,315.5910891
39100,1.4,315.608699
39110,1.4,315.6263078
39120,1.4,315.6439156
39130,1.4,315.6615223
39140,1.4,315.679128
39150,1.4,315.6967327
39160,1.4,315.7143363
39170,1.4,315.7319389
39180,1.4,315.7495405
39190,1.4,315.767141
39200,1.4,315.7847405
39210,1.4,315.802339
39220,1.4,315.8199364
39230,1.4,315.8375328
39240,1.4,315.8551281
39250,1.4,315.8727224
39260,1.4,315.8903157
39270,1.4,315.9079079
39280,1.4,315.9254992
39290,1.4,315.9430893
39300,1.4,315.9606785
39310,1.4,315.9782666
39320,1.4,315.9958536
39330,1.4,316.0134397
39340,1.4,316.0310247
39350,1.4,316.0486087
39360,1.4,316.0661916
39370,1.4,316.0837735
39380,1.4,316.1013544
39390,1.4,316.1189342
39400,1.4,316.136513
39410,1.4,316.1540908
39420,1.4,316.1716675
39430,1.4,316.1892432
39440,1.4,316.2068179
39450,1.4,316.2243916
39460,1.4,316.2419642
39470,1.4,316.2595358
39480,1.4,316.2771063
39490,1.4,316.2946758
39500,1.4,316.3122443
39510,1.4,316.3298118
39520,1.4,316.3473782
39530,1.4,316.3649436
39540,1.4,316.382508
39550,1.4,316.4000713
39560,1.4,316.4176336
39570,1.4,316.4351949
39580,1.4,316.4527551
39590,1.4,316.4703144
39600,1.4,316.4878725
39610,1.4,316.5054297
39620,1.4,316.5229858
39630,1.4,316.5405409
39640,1.4,316.558095
39650,1.4,316.5756481
39660,1.4,316.5932001
39670,1.4,316.6107511
39680,1.4,316.628301
39690,1.4,316.64585
39700,1.4,316.6633979
39710,1.4,316.6809448
39720,1.4,316.6984906
39730,1.4,316.7160355
39740,1.4,316.7335793
39750,1.4,316.751122
39760,1.4,316.7686638
39770,1.4,316.7862045
39780,1.4,316.8037442
39790,1.4,316.8212829
39800,1.4,316.8388205
39810,1.4,316.8563571
39820,1.4,316.8738927
39830,1.4,316.8914273
39840,1.4,316.9089608
39850,1.4,316.9264934
39860,1.4,316.9440249
39870,1.4,316.9615553
39880,1.4,316.9790848
39890,1.4,316.9966132
39900,1.4,317.0141406
39910,1.4,317.031667
39920,1.4,317.0491923
39930,1.4,317.0667166
39940,1.4,317.0842399
39950,1.4,317.1017622
39960,1.4,317.1192835
39970,1.4,317.1368037
39980,1.4,317.1543229
39990,1.4,317.1718411
40000,1.4,317.1893583
40010,1.4,317.2068744
40020,1.4,317.2243895
40030,1.4,317.2419036
40040,1.4,317.2594167
40050,1.4,317.2769288
40060,1.4,317.2944398
40070,1.4,317.3119498
40080,1.4,317.3294588
40090,1.4,317.3469668
40100,1.4,317.3644737
40110,1.4,317.3819797
40120,1.4,317.3994846
40130,1.4,317.4169885
40140,1.4,317.4344914
40150,1.4,317.4519932
40160,1.4,317.469494
40170,1.4,317.4869939
40180,1.4,317.5044926
40190,1.4,317.5219904
40200,1.4,317.5394872
40210,1.4,317.5569829
40220,1.4,317.5744776
40230,1.4,317.5919713
40240,1.4,317.609464
40250,1.4,317.6269557
40260,1.4,317.6444463
40270,1.4,317.661936
40280,1.4,317.6794246
40290,1.4,317.6969122
40300,1.4,317.7143987
40310,1.4,317.7318843
40320,1.4,317.7493688
40330,1.4,317.7668524
40340,1.4,317.7843349
40350,1.4,317.8018164
40360,1.4,317.8192968
40370,1.4,317.8367763
40380,1.4,317.8542547
40390,1.4,317.8717322
40400,1.4,317.8892086
40410,1.4,317.906684
40420,1.4,317.9241584
40430,1.4,317.9416317
40440,1.4,317.9591041
40450,1.4,317.9765754
40460,1.4,317.9940458
40470,1.4,318.0115151
40480,1.4,318.0289834
40490,1.4,318.0464506
40500,1.4,318.0639169
40510,1.4,318.0813822
40520,1.4,318.0988464
40530,1.4,318.1163096
40540,1.4,318.1337718
40550,1.4,318.151233
40560,1.4,318.1686932
40570,1.4,318.1861524
40580,1.4,318.2036106
40590,1.4,318.2210677
40600,1.4,318.2385239
40610,1.4,318.255979
40620,1.4,318.2734331
40630,1.4,318.2908862
40640,1.4,318.3083383
40650,1.4,318.3257894
40660,1.4,318.3432394
40670,1.4,318.3606885
40680,1.4,318.3781365
40690,1.4,318.3955836
40700,1.4,318.4130296
40710,1.4,318.4304746
40720,1.4,318.4479186
40730,1.4,318.4653616
40740,1.4,318.4828036
40750,1.4,318.5002446
40760,1.4,318.5176845
40770,1.4,318.5351235
40780,1.4,318.5525614
40790,1.4,318.5699984
40800,1.4,318.5874343
40810,1.4,318.6048692
40820,1.4,318.6223031
40830,1.4,318.639736
40840,1.4,318.6571679
40850,1.4,318.6745988
40860,1.4,318.6920287
40870,1.4,318.7094576
40880,1.4,318.7268854
40890,1.4,318.7443123
40900,1.4,318.7617381
40910,1.4,318.779163
40920,1.4,318.7965868
40930,1.4,318.8140097
40940,1.4,318.8314315
40950,1.4,318.8488523
40960,1.4,318.8662721
40970,1.4,318.8836909
40980,1.4,318.9011087
40990,1.4,318.9185255
41000,1.4,318.9359413
41010,1.4,318.9533561
41020,1.4,318.9707698
41030,1.4,318.9881826
41040,1.4,319.0055944
41050,1.4,319.0230051
41060,1.4,319.0404149
41070,1.4,319.0578236
41080,1.4,319.0752314
41090,1.4,319.0926381
41100,1.4,319.1100439
41110,1.4,319.1274486
41120,1.4,319.1448523
41130,1.4,319.1622551
41140,1.4,319.1796568
41150,1.4,319.1970575
41160,1.4,319.2144572
41170,1.4,319.231856
41180,1.4,319.2492537
41190,1.4,319.2666504
41200,1.4,319.2840461
41210,1.4,319.3014408
41220,1.4,319.3188345
41230,1.4,319.3362272
41240,1.4,319.3536189
41250,1.4,319.3710096
41260,1.4,319.3883993
41270,1.4,319.405788
41280,1.4,319.4231757
41290,1.4,319.4405624
41300,1.4,319.4579481
41310,1.4,319.4753328
41320,1.4,319.4927165
41330,1.4,319.5100992
41340,1.4,319.5274809
41350,1.4,319.5448616
41360,1.4,319.5622413
41370,1.4,319.57962
41380,1.4,319.5969977
41390,1.4,319.6143744
41400,1.4,319.6317501
41410,1.4,319.6491248
41420,1.4,319.6664985
41430,1.4,319.6838712
41440,1.4,319.7012429
41450,1.4,319.7186136
41460,1.4,319.7359833
41470,1.4,319.753352
41480,1.4,319.7707197
41490,1.4,319.7880864
41500,1.4,319.8054522
41510,1.4,319.8228169
41520,1.4,319.8401806
41530,1.4,319.8575433
41540,1.4,319.8749051
41550,1.4,319.8922658
41560,1.4,319.9096255
41570,1.4,319.9269843
41580,1.4,319.944342
41590,1.4,319.9616988
41600,1.4,319.9790545
41610,1.4,319.9964093
41620,1.4,320.013763
41630,1.4,320.0311158
41640,1.4,320.0484676
41650,1.4,320.0658183
41660,1.4,320.0831681
41670,1.4,320.1005169
41680,1.4,320.1178647
41690,1.4,320.1352115
41700,1.4,320.1525573
41710,1.4,320.1699021
41720,1.4,320.1872459
41730,1.4,320.2045888
41740,1.4,320.2219306
41750,1.4,320.2392714
41760,1.4,320.2566113
41770,1.4,320.2739501
41780,1.4,320.291288
41790,1.4,320.3086249
41800,1.4,320.3259607
41810,1.4,320.3432956
41820,1.4,320.3606295
41830,1.4,320.3779624
41840,1.4,320.3952943
41850,1.4,320.4126252
41860,1.4,320.4299551
41870,1.4,320.4472841
41880,1.4,320.464612
41890,1.4,320.4819389
41900,1.4,320.4992649
41910,1.4,320.5165899
41920,1.4,320.5339138
41930,1.4,320.5512368
41940,1.4,320.5685588
41950,1.4,320.5858798
41960,1.4,320.6031998
41970,1.4,320.6205189
41980,1.4,320.6378369
41990,1.4,320.6551539
42000,1.4,320.67247
42010,1.4,320.6897851
42020,1.4,320.7070991
42030,1.4,320.7244122
42040,1.4,320.7417243
42050,1.4,320.7590354
42060,1.4,320.7763456
42070,1.4,320.7936547
42080,1.4,320.8109629
42090,1.4,320.82827
42100,1.4,320.8455762
42110,1.4,320.8628814
42120,1.4,320.8801856
42130,1.4,320.8974888
42140,1.4,320.914791
42150,1.4,320.9320922
42160,1.4,320.9493925
42170,1.4,320.9666918
42180,1.4,320.98399
42190,1.4,321.0012873
42200,1.4,321.0185836
42210,1.4,321.0358789
42220,1.4,321.0531733
42230,1.4,321.0704666
42240,1.4,321.087759
42250,1.4,321.1050504
42260,1.4,321.1223407
42270,1.4,321.1396302
42280,1.4,321.1569186
42290,1.4,321.174206
42300,1.4,321.1914925
42310,1.4,321.2087779
42320,1.4,321.2260624
42330,1.4,321.2433459
42340,1.4,321.2606284
42350,1.4,321.27791
42360,1.4,321.2951905
42370,1.4,321.3124701
42380,1.4,321.3297487
42390,1.4,321.3470263
42400,1.4,321.3643029
42410,1.4,321.3815785
42420,1.4,321.3988532
42430,1.4,321.4161268
42440,1.4,321.4333995
42450,1.4,321.4506712
42460,1.4,321.4679419
42470,1.4,321.4852117
42480,1.4,321.5024804
42490,1.4,321.5197482
42500,1.4,321.537015
42510,1.4,321.5542808
42520,1.4,321.5715457
42530,1.4,321.5888095
42540,1.4,321.6060724
42550,1.4,321.6233343
42560,1.4,321.6405952
42570,1.4,321.6578551
42580,1.4,321.6751141
42590,1.4,321.692372
42600,1.4,321.709629
42610,1.4,321.7268851
42620,1.4,321.7441401
42630,1.4,321.7613941
42640,1.4,321.7786472
42650,1.4,321.7958993
42660,1.4,321.8131504
42670,1.4,321.8304006
42680,1.4,321.8476497
42690,1.4,321.8648979
42700,1.4,321.8821451
42710,1.4,321.8993913
42720,1.4,321.9166366
42730,1.4,321.9338808
42740,1.4,321.9511241
42750,1.4,321.9683665
42760,1.4,321.9856078
42770,1.4,322.0028482
42780,1.4,322.0200875
42790,1.4,322.0373259
42800,1.4,322.0545634
42810,1.4,322.0717998
42820,1.4,322.0890353
42830,1.4,322.1062698
42840,1.4,322.1235033
42850,1.4,322.1407359
42860,1.4,322.1579675
42870,1.4,322.1751981
42880,1.4,322.1924277
42890,1.4,322.2096563
42900,1.4,322.226884
42910,1.4,322.2441107
42920,1.4,322.2613364
42930,1.4,322.2785612
42940,1.4,322.2957849
42950,1.4,322.3130077
42960,1.4,322.3302296
42970,1.4,322.3474504
42980,1.4,322.3646703
42990,1.4,322.3818892
43000,1.4,322.3991071
43010,1.4,322.4163241
43020,1.4,322.4335401
43030,1.4,322.4507551
43040,1.4,322.4679691
43050,1.4,322.4851822
43060,1.4,322.5023943
43070,1.4,322.5196054
43080,1.4,322.5368156
43090,1.4,322.5540247
43100,1.4,322.5712329
43110,1.4,322.5884402
43120,1.4,322.6056464
43130,1.4,322.6228517
43140,1.4,322.6400561
43150,1.4,322.6572594
43160,1.4,322.6744618
43170,1.4,322.6916632
43180,1.4,322.7088636
43190,1.4,322.7260631
43200,1.4,322.7432616
43210,1.4,322.7604591
43220,1.4,322.7776557
43230,1.4,322.7948512
43240,1.4,322.8120459
43250,1.4,322.8292395
43260,1.4,322.8464322
43270,1.4,322.8636239
43280,1.4,322.8808146
43290,1.4,322.8980044
43300,1.4,322.9151932
43310,1.4,322.932381
43320,1.4,322.9495679
43330,1.4,322.9667538
43340,1.4,322.9839387
43350,1.4,323.0011227
43360,1.4,323.0183057
43370,1.4,323.0354877
43380,1.4,323.0526687
43390,1.4,323.0698488
43400,1.4,323.087028
43410,1.4,323.1042061
43420,1.4,323.1213833
43430,1.4,323.1385595
43440,1.4,323.1557348
43450,1.4,323.1729091
43460,1.4,323.1900824
43470,1.4,323.2072547
43480,1.4,323.2244261
43490,1.4,323.2415965
43500,1.4,323.258766
43510,1.4,323.2759345
43520,1.4,323.293102
43530,1.4,323.3102686
43540,1.4,323.3274342
43550,1.4,323.3445988
43560,1.4,323.3617625
43570,1.4,323.3789252
43580,1.4,323.3960869
43590,1.4,323.4132477
43600,1.4,323.4304075
43610,1.4,323.4475663
43620,1.4,323.4647242
43630,1.4,323.4818811
43640,1.4,323.4990371
43650,1.4,323.5161921
43660,1.4,323.5333461
43670,1.4,323.5504992
43680,1.4,323.5676513
43690,1.4,323.5848024
43700,1.4,323.6019526
43710,1.4,323.6191018
43720,1.4,323.6362501
43730,1.4,323.6533974
43740,1.4,323.6705437
43750,1.4,323.687689
43760,1.4,323.7048335
43770,1.4,323.7219769
43780,1.4,323.7391194
43790,1.4,323.7562609
43800,1.4,323.7734015
43810,1.4,323.790541
43820,1.4,323.8076797
43830,1.4,323.8248174
43840,1.4,323.8419541
43850,1.4,323.8590898
43860,1.4,323.8762246
43870,1.4,323.8933585
43880,1.4,323.9104913
43890,1.4,323.9276233
43900,1.4,323.9447542
43910,1.4,323.9618842
43920,1.4,323.9790132
43930,1.4,323.9961413
43940,1.4,324.0132684
43950,1.4,324.0303946
43960,1.4,324.0475198
43970,1.4,324.064644
43980,1.4,324.0817673
43990,1.4,324.0988897
44000,1.4,324.116011
44010,1.4,324.1331314
44020,1.4,324.1502509
44030,1.4,324.1673694
44040,1.4,324.1844869
44050,1.4,324.2016035
44060,1.4,324.2187191
44070,1.4,324.2358338
44080,1.4,324.2529475
44090,1.4,324.2700603
44100,1.4,324.2871721
44110,1.4,324.3042829
44120,1.4,324.3213928
44130,1.4,324.3385017
44140,1.4,324.3556097
44150,1.4,324.3727167
44160,1.4,324.3898228
44170,1.4,324.4069279
44180,1.4,324.424032
44190,1.4,324.4411352
44200,1.4,324.4582375
44210,1.4,324.4753387
44220,1.4,324.4924391
44230,1.4,324.5095384
44240,1.4,324.5266369
44250,1.4,324.5437343
44260,1.4,324.5608308
44270,1.4,324.5779264
44280,1.4,324.595021
44290,1.4,324.6121147
44300,1.4,324.6292074
44310,1.4,324.6462991
44320,1.4,324.6633899
44330,1.4,324.6804797
44340,1.4,324.6975686
44350,1.4,324.7146566
44360,1.4,324.7317435
44370,1.4,324.7488296
44380,1.4,324.7659146
44390,1.4,324.7829988
44400,1.4,324.8000819
44410,1.4,324.8171642
44420,1.4,324.8342454
44430,1.4,324.8513257
44440,1.4,324.8684051
44450,1.4,324.8854835
44460,1.4,324.902561
44470,1.4,324.9196375
44480,1.4,324.9367131
44490,1.4,324.9537877
44500,1.4,324.9708613
44510,1.4,324.987934
44520,1.4,325.0050058
44530,1.4,325.0220766
44540,1.4,325.0391465
44550,1.4,325.0562154
44560,1.4,325.0732833
44570,1.4,325.0903504
44580,1.4,325.1074164
44590,1.4,325.1244815
44600,1.4,325.1415457
44610,1.4,325.1586089
44620,1.4,325.1756712
44630,1.4,325.1927325
44640,1.4,325.2097929
44650,1.4,325.2268523
44660,1.4,325.2439108
44670,1.4,325.2609683
44680,1.4,325.2780249
44690,1.4,325.2950805
44700,1.4,325.3121352
44710,1.4,325.3291889
44720,1.4,325.3462417
44730,1.4,325.3632935
44740,1.4,325.3803444
44750,1.4,325.3973944
44760,1.4,325.4144434
44770,1.4,325.4314914
44780,1.4,325.4485385
44790,1.4,325.4655847
44800,1.4,325.4826299
44810,1.4,325.4996742
44820,1.4,325.5167175
44830,1.4,325.5337599
44840,1.4,325.5508013
44850,1.4,325.5678418
44860,1.4,325.5848813
44870,1.4,325.6019199
44880,1.4,325.6189576
44890,1.4,325.6359943
44900,1.4,325.6530301
44910,1.4,325.6700649
44920,1.4,325.6870988
44930,1.4,325.7041317
44940,1.4,325.7211637
44950,1.4,325.7381947
44960,1.4,325.7552248
44970,1.4,325.772254
44980,1.4,325.7892822
44990,1.4,325.8063095
45000,1.4,325.8233358
45010,1.4,325.8403612
45020,1.4,325.8573856
45030,1.4,325.8744091
45040,1.4,325.8914317
45050,1.4,325.9084533
45060,1.4,325.925474
45070,1.4,325.9424937
45080,1.4,325.9595125
45090,1.4,325.9765303
45100,1.4,325.9935472
45110,1.4,326.0105632
45120,1.4,326.0275782
45130,1.4,326.0445923
45140,1.4,326.0616054
45150,1.4,326.0786176
45160,1.4,326.0956289
45170,1.4,326.1126392
45180,1.4,326.1296486
45190,1.4,326.146657
45200,1.4,326.1636645
45210,1.4,326.1806711
45220,1.4,326.1976767
45230,1.4,326.2146814
45240,1.4,326.2316851
45250,1.4,326.2486879
45260,1.4,326.2656898
45270,1.4,326.2826907
45280,1.4,326.2996907
45290,1.4,326.3166897
45300,1.4,326.3336878
45310,1.4,326.350685
45320,1.4,326.3676812
45330,1.4,326.3846765
45340,1.4,326.4016709
45350,1.4,326.4186643
45360,1.4,326.4356568
45370,1.4,326.4526483
45380,1.4,326.4696389
45390,1.4,326.4866286
45400,1.4,326.5036173
45410,1.4,326.5206051
45420,1.4,326.5375919
45430,1.4,326.5545778
45440,1.4,326.5715628
45450,1.4,326.5885469
45460,1.4,326.60553
45470,1.4,326.6225122
45480,1.4,326.6394934
45490,1.4,326.6564737
45500,1.4,326.673453
45510,1.4,326.6904315
45520,1.4,326.707409
45530,1.4,326.7243855
45540,1.4,326.7413612
45550,1.4,326.7583358
45560,1.4,326.7753096
45570,1.4,326.7922824
45580,1.4,326.8092543
45590,1.4,326.8262252
45600,1.4,326.8431953
45610,1.4,326.8601643
45620,1.4,326.8771325
45630,1.4,326.8940997
45640,1.4,326.911066
45650,1.4,326.9280313
45660,1.4,326.9449957
45670,1.4,326.9619592
45680,1.4,326.9789218
45690,1.4,326.9958834
45700,1.4,327.0128441
45710,1.4,327.0298038
45720,1.4,327.0467626
45730,1.4,327.0637205
45740,1.4,327.0806775
45750,1.4,327.0976335
45760,1.4,327.1145886
45770,1.4,327.1315427
45780,1.4,327.1484959
45790,1.4,327.1654482
45800,1.4,327.1823996
45810,1.4,327.19935
45820,1.4,327.2162995
45830,1.4,327.2332481
45840,1.4,327.2501957
45850,1.4,327.2671424
45860,1.4,327.2840882
45870,1.4,327.3010331
45880,1.4,327.317977
45890,1.4,327.33492
45900,1.4,327.351862
45910,1.4,327.3688032
45920,1.4,327.3857434
45930,1.4,327.4026826
45940,1.4,327.419621
45950,1.4,327.4365584
45960,1.4,327.4534948
45970,1.4,327.4704304
45980,1.4,327.487365
45990,1.4,327.5042987
46000,1.4,327.5212315
46010,1.4,327.5381633
46020,1.4,327.5550942
46030,1.4,327.5720242
46040,1.4,327.5889533
46050,1.4,327.6058814
46060,1.4,327.6228086
46070,1.4,327.6397349
46080,1.4,327.6566602
46090,1.4,327.6735846
46100,1.4,327.6905081
46110,1.4,327.7074307
46120,1.4,327.7243523
46130,1.4,327.741273
46140,1.4,327.7581928
46150,1.4,327.7751117
46160,1.4,327.7920296
46170,1.4,327.8089466
46180,1.4,327.8258627
46190,1.4,327.8427778
46200,1.4,327.8596921
46210,1.4,327.8766054
46220,1.4,327.8935177
46230,1.4,327.9104292
46240,1.4,327.9273397
46250,1.4,327.9442493
46260,1.4,327.961158
46270,1.4,327.9780658
46280,1.4,327.9949726
46290,1.4,328.0118785
46300,1.4,328.0287835
46310,1.4,328.0456875
46320,1.4,328.0625907
46330,1.4,328.0794929
46340,1.4,328.0963942
46350,1.4,328.1132945
46360,1.4,328.130194
46370,1.4,328.1470925
46380,1.4,328.1639901
46390,1.4,328.1808867
46400,1.4,328.1977825
46410,1.4,328.2146773
46420,1.4,328.2315712
46430,1.4,328.2484642
46440,1.4,328.2653562
46450,1.4,328.2822474
46460,1.4,328.2991376
46470,1.4,328.3160269
46480,1.4,328.3329153
46490,1.4,328.3498027
46500,1.4,328.3666892
46510,1.4,328.3835748
46520,1.4,328.4004595
46530,1.4,328.4173433
46540,1.4,328.4342261
46550,1.4,328.4511081
46560,1.4,328.4679891
46570,1.4,328.4848692
46580,1.4,328.5017483
46590,1.4,328.5186266
46600,1.4,328.5355039
46610,1.4,328.5523803
46620,1.4,328.5692558
46630,1.4,328.5861303
46640,1.4,328.603004
46650,1.4,328.6198767
46660,1.4,328.6367485
46670,1.4,328.6536194
46680,1.4,328.6704894
46690,1.4,328.6873584
46700,1.4,328.7042266
46710,1.4,328.7210938
46720,1.4,328.7379601
46730,1.4,328.7548255
46740,1.4,328.7716899
46750,1.4,328.7885535
46760,1.4,328.8054161
46770,1.4,328.8222778
46780,1.4,328.8391386
46790,1.4,328.8559985
46800,1.4,328.8728574
46810,1.4,328.8897155
46820,1.4,328.9065726
46830,1.4,328.9234288
46840,1.4,328.9402841
46850,1.4,328.9571385
46860,1.4,328.9739919
46870,1.4,328.9908445
46880,1.4,329.0076961
46890,1.4,329.0245468
46900,1.4,329.0413966
46910,1.4,329.0582455
46920,1.4,329.0750935
46930,1.4,329.0919405
46940,1.4,329.1087866
46950,1.4,329.1256319
46960,1.4,329.1424762
46970,1.4,329.1593196
46980,1.4,329.176162
46990,1.4,329.1930036
47000,1.4,329.2098442
47010,1.4,329.226684
47020,1.4,329.2435228
47030,1.4,329.2603607
47040,1.4,329.2771977
47050,1.4,329.2940338
47060,1.4,329.3108689
47070,1.4,329.3277032
47080,1.4,329.3445365
47090,1.4,329.3613689
47100,1.4,329.3782005
47110,1.4,329.3950311
47120,1.4,329.4118608
47130,1.4,329.4286895
47140,1.4,329.4455174
47150,1.4,329.4623443
47160,1.4,329.4791704
47170,1.4,329.4959955
47180,1.4,329.5128197
47190,1.4,329.529643
47200,1.4,329.5464654
47210,1.4,329.5632869
47220,1.4,329.5801075
47230,1.4,329.5969271
47240,1.4,329.6137459
47250,1.4,329.6305637
47260,1.4,329.6473807
47270,1.4,329.6641967
47280,1.4,329.6810118
47290,1.4,329.697826
47300,1.4,329.7146393
47310,1.4,329.7314516
47320,1.4,329.7482631
47330,1.4,329.7650737
47340,1.4,329.7818833
47350,1.4,329.7986921
47360,1.4,329.7988471
47370,1.4,329.7988471
47380,1.4,329.7988471
47390,1.4,329.7988471
47400,1.4,329.7988471
47410,1.4,329.7988471
47420,1.4,329.7988471
47430,1.4,329.7988471
47440,1.4,329.7988471
47450,1.4,329.7988471
47460,1.4,329.7988471
47470,1.4,329.7988471
47480,1.4,329.7988471
47490,1.4,329.7988471
47500,1.4,329.7988471
47510,1.4,329.7988471
47520,1.4,329.7988471
47530,1.4,329.7988471
47540,1.4,329.7988471
47550,1.4,329.7988471
47560,1.4,329.7988471
47570,1.4,329.7988471
47580,1.4,329.7988471
47590,1.4,329.7988471
47600,1.4,329.7988471
47610,1.4,329.7988471
47620,1.4,329.7988471
47630,1.4,329.7988471
47640,1.4,329.7988471
47650,1.4,329.7988471
47660,1.4,329.7988471
47670,1.4,329.7988471
47680,1.4,329.7988471
47690,1.4,329.7988471
47700,1.4,329.7988471
47710,1.4,329.7988471
47720,1.4,329.7988471
47730,1.4,329.7988471
47740,1.4,329.7988471
47750,1.4,329.7988471
47760,1.4,329.7988471
47770,1.4,329.7988471
47780,1.4,329.7988471
47790,1.4,329.7988471
47800,1.4,329.7988471
47810,1.4,329.7988471
47820,1.4,329.7988471
47830,1.4,329.7988471
47840,1.4,329.7988471
47850,1.4,329.7988471
47860,1.4,329.7988471
47870,1.4,329.7988471
47880,1.4,329.7988471
47890,1.4,329.7988471
47900,1.4,329.7988471
47910,1.4,329.7988471
47920,1.4,329.7988471
47930,1.4,329.7988471
47940,1.4,329.7988471
47950,1.4,329.7988471
47960,1.4,329.7988471
47970,1.4,329.7988471
47980,1.4,329.7988471
47990,1.4,329.7988471
48000,1.4,329.7988471
48010,1.4,329.7988471
48020,1.4,329.7988471
48030,1.4,329.7988471
48040,1.4,329.7988471
48050,1.4,329.7988471
48060,1.4,329.7988471
48070,1.4,329.7988471
48080,1.4,329.7988471
48090,1.4,329.7988471
48100,1.4,329.7988471
48110,1.4,329.7988471
48120,1.4,329.7988471
48130,1.4,329.7988471
48140,1.4,329.7988471
48150,1.4,329.7988471
48160,1.4,329.7988471
48170,1.4,329.7988471
48180,1.4,329.7988471
48190,1.4,329.7988471
48200,1.4,329.7988471
48210,1.4,329.7988471
48220,1.4,329.7988471
48230,1.4,329.7988471
48240,1.4,329.7988471
48250,1.4,329.7988471
48260,1.4,329.7988471
48270,1.4,329.7988471
48280,1.4,329.7988471
48290,1.4,329.7988471
48300,1.4,329.7988471
48310,1.4,329.7988471
48320,1.4,329.7988471
48330,1.4,329.7988471
48340,1.4,329.7988471
48350,1.4,329.7988471
48360,1.4,329.7988471
48370,1.4,329.7988471
48380,1.4,329.7988471
48390,1.4,329.7988471
48400,1.4,329.7988471
48410,1.4,329.7988471
48420,1.4,329.7988471
48430,1.4,329.7988471
48440,1.4,329.7988471
48450,1.4,329.7988471
48460,1.4,329.7988471
48470,1.4,329.7988471
48480,1.4,329.7988471
48490,1.4,329.7988471
48500,1.4,329.7988471
48510,1.4,329.7988471
48520,1.4,329.7988471
48530,1.4,329.7988471
48540,1.4,329.7988471
48550,1.4,329.7988471
48560,1.4,329.7988471
48570,1.4,329.7988471
48580,1.4,329.7988471
48590,1.4,329.7988471
48600,1.4,329.7988471
48610,1.4,329.7988471
48620,1.4,329.7988471
48630,1.4,329.7988471
48640,1.4,329.7988471
48650,1.4,329.7988471
48660,1.4,329.7988471
48670,1.4,329.7988471
